nitwits;propagators;suppressors
0,941;0,057;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,94;0,058;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,939;0,059;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,938;0,06;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,937;0,061;0,002
0,936;0,062;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,935;0,063;0,002
0,934;0,064;0,002
0,934;0,064;0,002
0,934;0,064;0,002
0,934;0,064;0,002
0,934;0,064;0,002
0,934;0,064;0,002
0,933;0,065;0,002
0,933;0,065;0,002
0,933;0,065;0,002
0,933;0,065;0,002
0,933;0,065;0,002
0,933;0,065;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,932;0,066;0,002
0,931;0,067;0,002
0,931;0,067;0,002
0,931;0,067;0,002
0,931;0,067;0,002
0,93;0,068;0,002
0,93;0,068;0,002
0,929;0,069;0,002
0,929;0,069;0,002
0,929;0,069;0,002
0,929;0,069;0,002
0,929;0,069;0,002
0,929;0,069;0,002
0,929;0,069;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,928;0,07;0,002
0,927;0,071;0,002
0,927;0,071;0,002
0,927;0,071;0,002
0,927;0,071;0,002
0,926;0,072;0,002
0,926;0,072;0,002
0,926;0,072;0,002
0,926;0,072;0,002
0,926;0,072;0,002
0,926;0,072;0,002
0,925;0,073;0,002
0,925;0,073;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,924;0,074;0,002
0,923;0,075;0,002
0,923;0,075;0,002
0,923;0,075;0,002
0,923;0,075;0,002
0,923;0,075;0,002
0,923;0,075;0,002
0,923;0,075;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,922;0,076;0,002
0,921;0,077;0,002
0,921;0,075;0,004
0,921;0,075;0,004
0,921;0,075;0,004
0,921;0,075;0,004
0,921;0,075;0,004
0,921;0,075;0,004
0,921;0,075;0,004
0,921;0,075;0,004
0,92;0,076;0,004
0,92;0,076;0,004
0,92;0,076;0,004
0,92;0,076;0,004
0,92;0,076;0,004
0,92;0,076;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,919;0,077;0,004
0,918;0,078;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,917;0,079;0,004
0,916;0,08;0,004
0,916;0,08;0,004
0,916;0,08;0,004
0,916;0,08;0,004
0,916;0,08;0,004
0,915;0,081;0,004
0,915;0,081;0,004
0,915;0,081;0,004
0,915;0,081;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,914;0,082;0,004
0,913;0,083;0,004
0,913;0,083;0,004
0,912;0,084;0,004
0,912;0,084;0,004
0,912;0,084;0,004
0,911;0,085;0,004
0,911;0,085;0,004
0,911;0,085;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,91;0,086;0,004
0,909;0,087;0,004
0,909;0,087;0,004
0,909;0,087;0,004
0,909;0,087;0,004
0,909;0,087;0,004
0,909;0,087;0,004
0,908;0,088;0,004
0,908;0,088;0,004
0,907;0,089;0,004
0,907;0,089;0,004
0,907;0,089;0,004
0,907;0,089;0,004
0,907;0,089;0,004
0,907;0,089;0,004
0,907;0,089;0,004
0,906;0,09;0,004
0,906;0,09;0,004
0,906;0,09;0,004
0,906;0,09;0,004
0,906;0,09;0,004
0,905;0,091;0,004
0,905;0,091;0,004
0,905;0,091;0,004
0,905;0,091;0,004
0,904;0,092;0,004
0,904;0,092;0,004
0,904;0,092;0,004
0,904;0,092;0,004
0,903;0,093;0,004
0,903;0,093;0,004
0,903;0,093;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,094;0,004
0,902;0,093;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,901;0,094;0,005
0,9;0,095;0,005
0,9;0,095;0,005
0,9;0,095;0,005
0,899;0,096;0,005
0,899;0,096;0,005
0,899;0,096;0,005
0,899;0,096;0,005
0,898;0,097;0,005
0,898;0,097;0,005
0,898;0,097;0,005
0,898;0,097;0,005
0,898;0,097;0,005
0,898;0,095;0,007
0,898;0,095;0,007
0,898;0,095;0,007
0,898;0,095;0,007
0,898;0,095;0,007
0,897;0,096;0,007
0,897;0,096;0,007
0,897;0,094;0,009
0,897;0,094;0,009
0,897;0,094;0,009
0,896;0,095;0,009
0,896;0,095;0,009
0,895;0,096;0,009
0,895;0,096;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,894;0,097;0,009
0,893;0,098;0,009
0,893;0,098;0,009
0,893;0,098;0,009
0,893;0,098;0,009
0,892;0,099;0,009
0,892;0,099;0,009
0,892;0,099;0,009
0,891;0,1;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,101;0,009
0,89;0,099;0,011
0,89;0,099;0,011
0,89;0,099;0,011
0,89;0,099;0,011
0,89;0,099;0,011
0,889;0,1;0,011
0,889;0,1;0,011
0,889;0,1;0,011
0,889;0,1;0,011
0,889;0,1;0,011
0,888;0,101;0,011
0,888;0,101;0,011
0,888;0,101;0,011
0,888;0,101;0,011
0,888;0,101;0,011
0,888;0,101;0,011
0,887;0,102;0,011
0,887;0,102;0,011
0,887;0,102;0,011
0,887;0,102;0,011
0,887;0,102;0,011
0,886;0,103;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,885;0,104;0,011
0,884;0,105;0,011
0,884;0,105;0,011
0,884;0,105;0,011
0,884;0,105;0,011
0,884;0,105;0,011
0,883;0,106;0,011
0,883;0,106;0,011
0,883;0,106;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,882;0,107;0,011
0,881;0,108;0,011
0,881;0,108;0,011
0,881;0,108;0,011
0,881;0,108;0,011
0,881;0,108;0,011
0,881;0,108;0,011
0,88;0,109;0,011
0,88;0,109;0,011
0,88;0,109;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,879;0,11;0,011
0,878;0,111;0,011
0,877;0,112;0,011
0,877;0,112;0,011
0,877;0,112;0,011
0,877;0,112;0,011
0,877;0,112;0,011
0,877;0,112;0,011
0,877;0,112;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,876;0,113;0,011
0,875;0,114;0,011
0,875;0,114;0,011
0,875;0,114;0,011
0,874;0,115;0,011
0,874;0,115;0,011
0,874;0,115;0,011
0,874;0,115;0,011
0,874;0,115;0,011
0,873;0,116;0,011
0,873;0,116;0,011
0,873;0,116;0,011
0,873;0,116;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,872;0,117;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,871;0,118;0,011
0,87;0,119;0,011
0,87;0,119;0,011
0,869;0,12;0,011
0,868;0,121;0,011
0,868;0,121;0,011
0,868;0,121;0,011
0,868;0,121;0,011
0,868;0,121;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,867;0,122;0,011
0,866;0,123;0,011
0,866;0,123;0,011
0,865;0,124;0,011
0,864;0,125;0,011
0,864;0,125;0,011
0,864;0,125;0,011
0,864;0,125;0,011
0,863;0,126;0,011
0,863;0,126;0,011
0,863;0,126;0,011
0,863;0,126;0,011
0,862;0,127;0,011
0,861;0,128;0,011
0,861;0,128;0,011
0,861;0,128;0,011
0,86;0,129;0,011
0,86;0,129;0,011
0,86;0,129;0,011
0,86;0,129;0,011
0,86;0,129;0,011
0,86;0,129;0,011
0,859;0,13;0,011
0,859;0,13;0,011
0,859;0,13;0,011
0,859;0,13;0,011
0,858;0,131;0,011
0,858;0,131;0,011
0,858;0,131;0,011
0,858;0,131;0,011
0,858;0,131;0,011
0,858;0,131;0,011
0,858;0,131;0,011
0,857;0,132;0,011
0,857;0,132;0,011
0,857;0,132;0,011
0,857;0,132;0,011
0,857;0,132;0,011
0,857;0,132;0,011
0,857;0,132;0,011
0,856;0,133;0,011
0,856;0,133;0,011
0,856;0,133;0,011
0,856;0,133;0,011
0,855;0,134;0,011
0,854;0,135;0,011
0,854;0,135;0,011
0,854;0,135;0,011
0,854;0,135;0,011
0,853;0,136;0,011
0,852;0,137;0,011
0,851;0,138;0,011
0,851;0,138;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,85;0,139;0,011
0,849;0,14;0,011
0,849;0,14;0,011
0,849;0,14;0,011
0,849;0,14;0,011
0,848;0,141;0,011
0,847;0,142;0,011
0,847;0,142;0,011
0,846;0,143;0,011
0,846;0,143;0,011
0,846;0,143;0,011
0,846;0,143;0,011
0,845;0,144;0,011
0,845;0,144;0,011
0,845;0,144;0,011
0,845;0,144;0,011
0,844;0,145;0,011
0,844;0,145;0,011
0,844;0,145;0,011
0,844;0,145;0,011
0,843;0,146;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,842;0,147;0,011
0,841;0,148;0,011
0,841;0,148;0,011
0,84;0,149;0,011
0,84;0,147;0,013
0,839;0,148;0,013
0,838;0,149;0,013
0,838;0,149;0,013
0,838;0,149;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,837;0,15;0,013
0,836;0,151;0,013
0,836;0,151;0,013
0,836;0,151;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,835;0,152;0,013
0,834;0,153;0,013
0,834;0,153;0,013
0,833;0,154;0,013
0,833;0,154;0,013
0,833;0,154;0,013
0,832;0,155;0,013
0,832;0,155;0,013
0,832;0,155;0,013
0,832;0,155;0,013
0,832;0,155;0,013
0,832;0,155;0,013
0,832;0,155;0,013
0,831;0,156;0,013
0,831;0,156;0,013
0,831;0,156;0,013
0,831;0,156;0,013
0,83;0,157;0,013
0,83;0,157;0,013
0,829;0,158;0,013
0,829;0,158;0,013
0,829;0,158;0,013
0,828;0,159;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,827;0,16;0,013
0,826;0,161;0,013
0,825;0,162;0,013
0,824;0,163;0,013
0,824;0,163;0,013
0,823;0,164;0,013
0,823;0,164;0,013
0,823;0,164;0,013
0,823;0,164;0,013
0,823;0,164;0,013
0,823;0,164;0,013
0,822;0,165;0,013
0,822;0,165;0,013
0,821;0,166;0,013
0,821;0,166;0,013
0,821;0,164;0,015
0,821;0,164;0,015
0,82;0,165;0,015
0,82;0,165;0,015
0,819;0,166;0,015
0,819;0,166;0,015
0,818;0,167;0,015
0,817;0,168;0,015
0,817;0,168;0,015
0,816;0,169;0,015
0,815;0,17;0,015
0,815;0,17;0,015
0,815;0,17;0,015
0,815;0,17;0,015
0,815;0,17;0,015
0,814;0,171;0,015
0,813;0,172;0,015
0,813;0,172;0,015
0,813;0,172;0,015
0,812;0,173;0,015
0,811;0,174;0,015
0,811;0,174;0,015
0,81;0,175;0,015
0,81;0,175;0,015
0,809;0,176;0,015
0,809;0,176;0,015
0,809;0,176;0,015
0,808;0,177;0,015
0,808;0,175;0,017
0,807;0,176;0,017
0,806;0,177;0,017
0,805;0,178;0,017
0,805;0,178;0,017
0,804;0,179;0,017
0,804;0,179;0,017
0,803;0,18;0,017
0,802;0,181;0,017
0,802;0,181;0,017
0,801;0,182;0,017
0,8;0,183;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,799;0,184;0,017
0,798;0,185;0,017
0,798;0,185;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,797;0,186;0,017
0,796;0,187;0,017
0,796;0,187;0,017
0,796;0,187;0,017
0,795;0,188;0,017
0,795;0,188;0,017
0,794;0,189;0,017
0,794;0,189;0,017
0,794;0,189;0,017
0,793;0,19;0,017
0,792;0,191;0,017
0,792;0,191;0,017
0,792;0,191;0,017
0,792;0,191;0,017
0,792;0,191;0,017
0,791;0,192;0,017
0,791;0,192;0,017
0,79;0,193;0,017
0,79;0,193;0,017
0,789;0,194;0,017
0,789;0,194;0,017
0,788;0,195;0,017
0,787;0,196;0,017
0,786;0,197;0,017
0,786;0,197;0,017
0,785;0,198;0,017
0,784;0,199;0,017
0,784;0,199;0,017
0,784;0,199;0,017
0,784;0,199;0,017
0,784;0,199;0,017
0,784;0,199;0,017
0,784;0,197;0,019
0,784;0,197;0,019
0,784;0,197;0,019
0,783;0,198;0,019
0,783;0,198;0,019
0,783;0,196;0,021
0,782;0,197;0,021
0,782;0,197;0,021
0,781;0,198;0,021
0,781;0,198;0,021
0,781;0,198;0,021
0,781;0,198;0,021
0,781;0,198;0,021
0,78;0,199;0,021
0,78;0,199;0,021
0,78;0,199;0,021
0,78;0,199;0,021
0,78;0,199;0,021
0,78;0,199;0,021
0,78;0,197;0,023
0,779;0,198;0,023
0,778;0,199;0,023
0,778;0,199;0,023
0,778;0,199;0,023
0,778;0,199;0,023
0,777;0,2;0,023
0,777;0,2;0,023
0,776;0,201;0,023
0,776;0,201;0,023
0,776;0,201;0,023
0,775;0,202;0,023
0,775;0,202;0,023
0,775;0,201;0,024
0,775;0,201;0,024
0,774;0,202;0,024
0,774;0,202;0,024
0,774;0,202;0,024
0,774;0,202;0,024
0,773;0,203;0,024
0,772;0,204;0,024
0,771;0,205;0,024
0,771;0,205;0,024
0,771;0,205;0,024
0,771;0,205;0,024
0,771;0,205;0,024
0,771;0,205;0,024
0,77;0,206;0,024
0,769;0,207;0,024
0,768;0,208;0,024
0,767;0,209;0,024
0,767;0,209;0,024
0,767;0,209;0,024
0,767;0,209;0,024
0,767;0,209;0,024
0,766;0,21;0,024
0,766;0,21;0,024
0,766;0,21;0,024
0,766;0,21;0,024
0,765;0,211;0,024
0,765;0,211;0,024
0,765;0,211;0,024
0,765;0,211;0,024
0,764;0,212;0,024
0,763;0,213;0,024
0,763;0,213;0,024
0,763;0,213;0,024
0,762;0,214;0,024
0,761;0,215;0,024
0,76;0,216;0,024
0,759;0,217;0,024
0,759;0,217;0,024
0,759;0,215;0,026
0,759;0,215;0,026
0,759;0,215;0,026
0,759;0,215;0,026
0,759;0,215;0,026
0,759;0,213;0,028
0,758;0,214;0,028
0,757;0,215;0,028
0,757;0,215;0,028
0,757;0,215;0,028
0,757;0,215;0,028
0,757;0,215;0,028
0,757;0,213;0,03
0,756;0,214;0,03
0,755;0,215;0,03
0,755;0,215;0,03
0,754;0,216;0,03
0,754;0,216;0,03
0,754;0,216;0,03
0,753;0,217;0,03
0,753;0,217;0,03
0,752;0,218;0,03
0,752;0,218;0,03
0,752;0,218;0,03
0,751;0,219;0,03
0,75;0,22;0,03
0,75;0,22;0,03
0,75;0,22;0,03
0,75;0,22;0,03
0,749;0,221;0,03
0,749;0,221;0,03
0,749;0,221;0,03
0,749;0,221;0,03
0,749;0,221;0,03
0,748;0,222;0,03
0,748;0,222;0,03
0,747;0,223;0,03
0,747;0,223;0,03
0,747;0,223;0,03
0,747;0,221;0,032
0,747;0,221;0,032
0,746;0,222;0,032
0,746;0,222;0,032
0,746;0,222;0,032
0,746;0,222;0,032
0,746;0,222;0,032
0,745;0,223;0,032
0,744;0,224;0,032
0,744;0,224;0,032
0,744;0,223;0,033
0,743;0,224;0,033
0,743;0,224;0,033
0,742;0,225;0,033
0,742;0,225;0,033
0,742;0,225;0,033
0,741;0,226;0,033
0,741;0,226;0,033
0,741;0,226;0,033
0,741;0,226;0,033
0,741;0,226;0,033
0,74;0,227;0,033
0,74;0,227;0,033
0,74;0,227;0,033
0,74;0,227;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,739;0,228;0,033
0,738;0,229;0,033
0,737;0,23;0,033
0,737;0,23;0,033
0,736;0,231;0,033
0,736;0,231;0,033
0,735;0,232;0,033
0,734;0,233;0,033
0,734;0,233;0,033
0,734;0,233;0,033
0,734;0,233;0,033
0,734;0,231;0,035
0,733;0,232;0,035
0,733;0,232;0,035
0,733;0,232;0,035
0,733;0,232;0,035
0,733;0,232;0,035
0,733;0,232;0,035
0,732;0,233;0,035
0,732;0,233;0,035
0,732;0,231;0,037
0,732;0,229;0,039
0,732;0,229;0,039
0,731;0,23;0,039
0,731;0,23;0,039
0,731;0,23;0,039
0,73;0,231;0,039
0,73;0,229;0,041
0,73;0,229;0,041
0,73;0,229;0,041
0,73;0,227;0,043
0,729;0,228;0,043
0,729;0,228;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,728;0,229;0,043
0,727;0,23;0,043
0,727;0,23;0,043
0,727;0,228;0,045
0,727;0,228;0,045
0,727;0,228;0,045
0,727;0,228;0,045
0,727;0,228;0,045
0,726;0,229;0,045
0,725;0,23;0,045
0,725;0,23;0,045
0,724;0,231;0,045
0,724;0,231;0,045
0,724;0,231;0,045
0,724;0,231;0,045
0,724;0,231;0,045
0,724;0,229;0,047
0,723;0,23;0,047
0,723;0,228;0,049
0,723;0,228;0,049
0,722;0,229;0,049
0,722;0,229;0,049
0,721;0,23;0,049
0,721;0,23;0,049
0,72;0,231;0,049
0,719;0,232;0,049
0,719;0,232;0,049
0,718;0,233;0,049
0,718;0,233;0,049
0,717;0,234;0,049
0,716;0,235;0,049
0,716;0,235;0,049
0,716;0,234;0,05
0,716;0,234;0,05
0,716;0,234;0,05
0,715;0,235;0,05
0,715;0,233;0,052
0,715;0,233;0,052
0,715;0,233;0,052
0,714;0,234;0,052
0,714;0,234;0,052
0,714;0,234;0,052
0,714;0,234;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,235;0,052
0,713;0,233;0,054
0,713;0,233;0,054
0,713;0,233;0,054
0,713;0,233;0,054
0,713;0,233;0,054
0,713;0,231;0,056
0,712;0,232;0,056
0,712;0,232;0,056
0,711;0,233;0,056
0,711;0,233;0,056
0,71;0,234;0,056
0,71;0,232;0,058
0,71;0,232;0,058
0,71;0,232;0,058
0,709;0,233;0,058
0,708;0,234;0,058
0,707;0,235;0,058
0,707;0,235;0,058
0,706;0,236;0,058
0,706;0,236;0,058
0,705;0,237;0,058
0,704;0,238;0,058
0,704;0,238;0,058
0,704;0,238;0,058
0,704;0,238;0,058
0,704;0,236;0,06
0,704;0,236;0,06
0,704;0,236;0,06
0,704;0,236;0,06
0,703;0,237;0,06
0,703;0,237;0,06
0,702;0,238;0,06
0,702;0,238;0,06
0,702;0,238;0,06
0,701;0,239;0,06
0,7;0,24;0,06
0,7;0,24;0,06
0,7;0,24;0,06
0,7;0,24;0,06
0,699;0,241;0,06
0,699;0,241;0,06
0,699;0,241;0,06
0,698;0,242;0,06
0,697;0,243;0,06
0,697;0,243;0,06
0,696;0,244;0,06
0,696;0,244;0,06
0,695;0,245;0,06
0,694;0,246;0,06
0,693;0,247;0,06
0,693;0,247;0,06
0,693;0,247;0,06
0,692;0,248;0,06
0,691;0,249;0,06
0,69;0,25;0,06
0,69;0,25;0,06
0,689;0,251;0,06
0,688;0,252;0,06
0,688;0,251;0,061
0,688;0,251;0,061
0,687;0,252;0,061
0,687;0,252;0,061
0,686;0,253;0,061
0,686;0,253;0,061
0,686;0,252;0,062
0,686;0,252;0,062
0,686;0,252;0,062
0,686;0,252;0,062
0,685;0,253;0,062
0,684;0,254;0,062
0,684;0,254;0,062
0,684;0,254;0,062
0,684;0,254;0,062
0,684;0,254;0,062
0,683;0,255;0,062
0,683;0,255;0,062
0,683;0,255;0,062
0,683;0,254;0,063
0,682;0,255;0,063
0,682;0,255;0,063
0,681;0,256;0,063
0,68;0,257;0,063
0,68;0,257;0,063
0,679;0,258;0,063
0,678;0,259;0,063
0,678;0,259;0,063
0,678;0,259;0,063
0,678;0,259;0,063
0,678;0,259;0,063
0,678;0,259;0,063
0,677;0,26;0,063
0,677;0,26;0,063
0,676;0,261;0,063
0,675;0,262;0,063
0,675;0,262;0,063
0,675;0,262;0,063
0,675;0,261;0,064
0,675;0,261;0,064
0,675;0,261;0,064
0,674;0,262;0,064
0,674;0,261;0,065
0,674;0,261;0,065
0,674;0,261;0,065
0,673;0,262;0,065
0,673;0,26;0,067
0,672;0,261;0,067
0,671;0,262;0,067
0,67;0,263;0,067
0,67;0,263;0,067
0,67;0,263;0,067
0,669;0,264;0,067
0,669;0,262;0,069
0,669;0,262;0,069
0,668;0,263;0,069
0,667;0,264;0,069
0,667;0,264;0,069
0,666;0,265;0,069
0,666;0,265;0,069
0,665;0,266;0,069
0,664;0,267;0,069
0,664;0,267;0,069
0,663;0,268;0,069
0,663;0,266;0,071
0,663;0,266;0,071
0,663;0,266;0,071
0,663;0,266;0,071
0,663;0,266;0,071
0,663;0,265;0,072
0,663;0,265;0,072
0,663;0,265;0,072
0,663;0,265;0,072
0,662;0,266;0,072
0,662;0,266;0,072
0,662;0,266;0,072
0,662;0,265;0,073
0,662;0,265;0,073
0,662;0,263;0,075
0,662;0,263;0,075
0,661;0,264;0,075
0,661;0,264;0,075
0,661;0,263;0,076
0,66;0,264;0,076
0,66;0,264;0,076
0,659;0,265;0,076
0,658;0,266;0,076
0,657;0,267;0,076
0,656;0,268;0,076
0,655;0,269;0,076
0,654;0,27;0,076
0,653;0,271;0,076
0,652;0,272;0,076
0,652;0,272;0,076
0,652;0,272;0,076
0,652;0,272;0,076
0,651;0,273;0,076
0,651;0,273;0,076
0,65;0,274;0,076
0,649;0,275;0,076
0,648;0,276;0,076
0,647;0,277;0,076
0,647;0,275;0,078
0,646;0,276;0,078
0,646;0,274;0,08
